brood_year,year,tag_code,tag_other,species,trap_date,sex,origin,fork_length,age,final_age,ad_clip,cwt
BY12,2012,3D9.1C2D8F43D2,NA,ST,2011-09-07T00:00:00Z,F,H,71,NA,NA,AD,NA
BY12,2012,3D9.1C2D8FA1B1,NA,ST,2011-09-07T00:00:00Z,F,H,58,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E42C6,NA,ST,2011-09-07T00:00:00Z,F,H,67,NA,NA,AD,NA
BY12,2012,3D9.1C2D8F951C,NA,ST,2011-09-07T00:00:00Z,F,H,57,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E0DFC,NA,ST,2011-09-07T00:00:00Z,F,H,58,1.1,3,AD,NA
BY12,2012,3D9.1C2D8E594C,NA,ST,2011-09-07T00:00:00Z,M,H,67,NA,NA,AD,NA
BY12,2012,3D9.1C2D8F47FD,NA,ST,2011-09-07T00:00:00Z,F,H,70,NA,NA,AD,NA
BY12,2012,3D9.1C2D8D22F7,NA,ST,2011-09-07T00:00:00Z,F,H,78,NA,NA,AD,NA
BY12,2012,3D9.1C2D8D099A,NA,ST,2011-09-07T00:00:00Z,F,H,71,NA,NA,AD,SN
BY12,2012,3D9.1C2D8E3D6B,NA,ST,2011-09-07T00:00:00Z,F,H,57,1.1,3,NA,NA
BY12,2012,3D9.1C2D8E3D66,NA,ST,2011-09-07T00:00:00Z,F,H,58,NA,NA,AD,SN
BY12,2012,3D9.1C2D8D17B3,NA,ST,2011-09-07T00:00:00Z,F,H,70,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E6C22,NA,ST,2011-09-07T00:00:00Z,M,H,58,NA,NA,AD,NA
BY12,2012,3D9.1C2D8CF00A,NA,ST,2011-09-07T00:00:00Z,F,H,58,NA,NA,AD,NA
BY12,2012,3D9.1C2D8F7521,NA,ST,2011-09-07T00:00:00Z,F,H,57,1.1,3,AD,NA
BY12,2012,3D9.1C2CF03ABD,NA,ST,2011-09-07T00:00:00Z,F,H,59,NA,NA,AD,SN
BY12,2012,3D9.1C2D8CBE18,NA,ST,2011-09-07T00:00:00Z,F,H,57,NA,NA,AD,SN
BY12,2012,3D9.1C2D8E29E0,NA,ST,2011-09-07T00:00:00Z,M,H,55,NA,NA,AD,NA
BY12,2012,3D9.1C2D8D179D,NA,ST,2011-09-07T00:00:00Z,F,H,58,NA,NA,AD,NA
BY12,2012,3D9.1C2D8CEE22,NA,ST,2011-09-07T00:00:00Z,M,H,62,1.1,3,AD,NA
BY12,2012,3D9.1C2D8E710B,NA,ST,2011-09-07T00:00:00Z,F,H,55,NA,NA,NA,NA
BY12,2012,3D9.1C2D8F43B7,NA,ST,2011-09-07T00:00:00Z,M,H,54,1.1,3,NA,NA
BY12,2012,3D9.1C2D8CBCFD,NA,ST,2011-09-07T00:00:00Z,F,H,57,1.1,3,NA,NA
BY12,2012,3D9.1C2D8E7A2A,NA,ST,2011-09-07T00:00:00Z,M,H,61,1.1,3,AD,NA
BY12,2012,3D9.1C2D8E7B7D,NA,ST,2011-09-07T00:00:00Z,F,H,53,1.1,3,NA,NA
BY12,2012,3D9.1C2D8E5DD5,NA,ST,2011-09-07T00:00:00Z,M,H,57,1.1,3,AD,SN
BY12,2012,3D9.1C2D8E5035,NA,ST,2011-09-07T00:00:00Z,F,W,72,2.2,5,NA,NA
BY12,2012,3D9.1C2D8CD531,NA,ST,2011-09-07T00:00:00Z,F,H,64,1.2,4,AD,NA
BY12,2012,3D9.1C2D8E225A,NA,ST,2011-09-07T00:00:00Z,F,H,66,1.2,4,AD,NA
BY12,2012,3D9.1C2D8CE0DE,NA,ST,2011-09-07T00:00:00Z,F,H,59,1.1,3,AD,NA
BY12,2012,3D9.1C2D8E08F3,NA,ST,2011-09-07T00:00:00Z,F,H,57,1.1,3,AD,NA
BY12,2012,3D9.1C2D8E701C,NA,ST,2011-09-07T00:00:00Z,M,H,61,1.1,3,AD,NA
BY12,2012,3D9.1C2D8F66DF,NA,ST,2011-09-07T00:00:00Z,F,H,56,1.1,3,AD,NA
BY12,2012,3D9.1C2D8D2FD3,NA,ST,2011-09-07T00:00:00Z,F,H,75,1.2,4,NA,NA
BY12,2012,3D9.1C2D8E0823,NA,ST,2011-09-07T00:00:00Z,F,H,56,1.1,3,AD,NA
BY12,2012,3D9.1C2D8CE284,NA,ST,2011-09-07T00:00:00Z,M,H,75,NA,NA,AD,NA
BY12,2012,3D9.1C2DD51E52,NA,ST,2011-09-07T00:00:00Z,M,H,59,NA,NA,NA,NA
BY12,2012,3D9.1C2D8CBDEA,NA,ST,2011-09-07T00:00:00Z,F,H,55,NA,NA,AD,NA
BY12,2012,3D9.1C2D8F4A3A,NA,ST,2011-09-07T00:00:00Z,F,H,58,1.1,3,NA,NA
BY12,2012,3D9.1C2D8E445C,NA,ST,2011-09-07T00:00:00Z,M,H,59,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E4786,NA,ST,2011-09-07T00:00:00Z,F,H,62,NA,NA,AD,NA
BY12,2012,3D9.1C2D8F7E38,NA,ST,2011-09-07T00:00:00Z,F,H,57,NA,NA,NA,NA
BY12,2012,3D9.1C2D8E2020,NA,ST,2011-09-07T00:00:00Z,F,H,70,1.2,4,NA,NA
BY12,2012,3D9.1C2D8F86F9,NA,ST,2011-09-07T00:00:00Z,F,H,79,1.2,4,AD,NA
BY12,2012,3D9.1C2D8CFD4C,NA,ST,2011-09-07T00:00:00Z,M,H,56,1.2,4,NA,NA
BY12,2012,3D9.1C2D8CFCC3,NA,ST,2011-09-07T00:00:00Z,F,H,69,1.2,4,AD,SN
BY12,2012,3D9.1C2D8E1A51,NA,ST,2011-09-07T00:00:00Z,M,H,56,NA,NA,AD,NA
BY12,2012,3D9.1C2D8F896D,NA,ST,2011-09-07T00:00:00Z,M,H,56,NA,NA,AD,NA
BY12,2012,3D9.1C2D8CD2D7,NA,ST,2011-09-07T00:00:00Z,F,H,66,1.2,4,AD,NA
BY12,2012,3D9.1C2D8E454B,NA,ST,2011-09-07T00:00:00Z,F,H,61,NA,NA,AD,NA
BY12,2012,3D9.1C2D8CC8DB,NA,ST,2011-09-07T00:00:00Z,M,H,74,NA,NA,NA,NA
BY12,2012,3D9.1C2D8DF66F,NA,ST,2011-09-07T00:00:00Z,M,H,57,NA,NA,NA,NA
BY12,2012,3D9.1C2D8CBE1B,NA,ST,2011-09-07T00:00:00Z,F,H,55,NA,NA,AD,SN
BY12,2012,3D9.1C2D8E0DA0,NA,ST,2011-09-07T00:00:00Z,F,H,59,1.1,3,AD,NA
BY12,2012,3D9.1C2D8D3885,NA,ST,2011-09-07T00:00:00Z,M,H,57,NA,NA,AD,NA
BY12,2012,3D9.1C2D8CFBC2,NA,ST,2011-09-07T00:00:00Z,F,H,64,1.2,4,NA,NA
BY12,2012,3D9.1C2D8FA299,NA,ST,2011-09-07T00:00:00Z,F,H,66,1.2,4,AD,NA
BY12,2012,3D9.1C2D8E4182,NA,ST,2011-09-07T00:00:00Z,M,H,57,NA,NA,AD,NA
BY12,2012,3D9.1C2D8DF470,NA,ST,2011-09-07T00:00:00Z,F,H,72,1.2,4,AD,NA
BY12,2012,3D9.1C2D8E51D7,NA,ST,2011-09-07T00:00:00Z,M,H,62,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E439B,NA,ST,2011-09-07T00:00:00Z,F,H,58,NA,NA,AD,SN
BY12,2012,3D9.1C2D8F4B32,NA,ST,2011-09-07T00:00:00Z,F,H,61,NA,NA,AD,NA
BY12,2012,3D9.1C2D8CF025,NA,ST,2011-09-07T00:00:00Z,F,H,73,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E5FF2,NA,ST,2011-09-07T00:00:00Z,F,H,70,1.2,4,NA,NA
BY12,2012,3D9.1C2D8E0DE4,NA,ST,2011-09-07T00:00:00Z,F,H,69,NA,NA,NA,NA
BY12,2012,3D9.1C2D8E1946,NA,ST,2011-09-07T00:00:00Z,F,H,58,NA,NA,AD,NA
BY12,2012,3D9.1C2D8F4A58,NA,ST,2011-09-07T00:00:00Z,M,H,56,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E5036,NA,ST,2011-09-07T00:00:00Z,F,H,68,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E2973,NA,ST,2011-09-07T00:00:00Z,M,H,60,1.1,3,NA,NA
BY12,2012,3D9.1C2D8F5836,NA,ST,2011-09-07T00:00:00Z,F,H,71,NA,NA,AD,NA
BY12,2012,3D9.1C2D8F95A4,NA,ST,2011-09-07T00:00:00Z,F,H,63,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E1A55,NA,ST,2011-09-07T00:00:00Z,M,H,62,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E3481,NA,ST,2011-09-07T00:00:00Z,F,H,57,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E0CEB,NA,ST,2011-09-07T00:00:00Z,F,H,60,1.1,3,AD,NA
BY12,2012,3D9.1C2D8F92DF,NA,ST,2011-09-07T00:00:00Z,F,H,59,1.1,3,NA,NA
BY12,2012,3D9.1C2D8E5834,NA,ST,2011-09-07T00:00:00Z,F,H,56,1.1,3,NA,NA
BY12,2012,3D9.1C2D8CC7C5,NA,ST,2011-09-07T00:00:00Z,M,H,56,NA,NA,NA,SN
BY12,2012,3D9.1C2D8D1680,NA,ST,2011-09-07T00:00:00Z,F,H,73,1.2,4,AD,NA
BY12,2012,3D9.1C2D8FABC7,NA,ST,2011-09-07T00:00:00Z,F,H,60,NA,NA,AD,NA
BY12,2012,3D9.1C2D8CBE0C,NA,ST,2011-09-07T00:00:00Z,F,H,64,NA,NA,AD,SN
BY12,2012,3D9.1C2D8CF123,NA,ST,2011-09-07T00:00:00Z,M,H,60,1.1,3,NA,NA
BY12,2012,3D9.1C2D8E7207,NA,ST,2011-09-07T00:00:00Z,F,H,58,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E28A0,NA,ST,2011-09-07T00:00:00Z,M,H,56,1.1,3,AD,NA
BY12,2012,3D9.1C2D8F4A5A,NA,ST,2011-09-07T00:00:00Z,F,H,62,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E70DD,NA,ST,2011-09-07T00:00:00Z,M,H,57,NA,NA,NA,NA
BY12,2012,3D9.1C2D8D2ED6,NA,ST,2011-09-07T00:00:00Z,M,H,60,NA,NA,AD,NA
BY12,2012,3D9.1C2D8CB3A4,NA,ST,2011-09-07T00:00:00Z,F,H,60,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E0ECE,NA,ST,2011-09-07T00:00:00Z,M,H,76,1.2,4,AD,SN
BY12,2012,3D9.1C2D8E490C,NA,ST,2011-09-07T00:00:00Z,F,H,59,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E6B9C,NA,ST,2011-09-07T00:00:00Z,F,H,64,NA,NA,AD,SN
BY12,2012,3D9.1C2D8D2F71,NA,ST,2011-09-07T00:00:00Z,F,H,59,NA,NA,AD,SN
BY12,2012,3D9.1C2D8E4235,NA,ST,2011-09-07T00:00:00Z,F,H,62,NA,NA,AD,SN
BY12,2012,3D9.1C2D8E141C,NA,ST,2011-09-07T00:00:00Z,F,H,56,1.1,3,AD,NA
BY12,2012,3D9.1C2D8E7A16,NA,ST,2011-09-07T00:00:00Z,M,H,63,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E5FD4,NA,ST,2011-09-07T00:00:00Z,M,H,77,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E4281,NA,ST,2011-09-07T00:00:00Z,M,H,53,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E14F6,NA,ST,2011-09-07T00:00:00Z,M,H,58,1.1,3,NA,NA
BY12,2012,3D9.1C2D8D166F,NA,ST,2011-09-07T00:00:00Z,M,H,65,1.1,3,AD,NA
BY12,2012,3D9.1C2D8E50E3,NA,ST,2011-09-07T00:00:00Z,F,H,72,NA,NA,NA,NA
BY12,2012,3D9.1C2D8CBE08,NA,ST,2011-09-07T00:00:00Z,M,H,66,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E4402,NA,ST,2011-09-07T00:00:00Z,F,H,57,NA,NA,AD,NA
BY12,2012,3D9.1C2D8F4A33,NA,ST,2011-09-07T00:00:00Z,F,H,57,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E26C3,3D9.1C2D3BA6EF,ST,2011-09-07T00:00:00Z,F,H,58,1.1,3,NA,NA
BY12,2012,3D9.1C2D8CEE6D,NA,ST,2011-09-07T00:00:00Z,F,H,67,NA,NA,NA,NA
BY12,2012,3D9.1C2D8CD4CB,NA,ST,2011-09-07T00:00:00Z,F,H,59,NA,NA,AD,NA
BY12,2012,3D9.1C2D8CEDC0,NA,ST,2011-09-07T00:00:00Z,F,H,61,NA,NA,AD,SN
BY12,2012,3D9.1C2D8E8240,NA,ST,2011-09-07T00:00:00Z,F,H,65,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E3058,NA,ST,2011-09-07T00:00:00Z,F,H,58,1.1,3,AD,NA
BY12,2012,3D9.1C2D8F7085,NA,ST,2011-09-07T00:00:00Z,F,H,58,NA,NA,AD,NA
BY12,2012,3D9.1C2D8D16C0,NA,ST,2011-09-07T00:00:00Z,F,H,70,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E4788,NA,ST,2011-09-07T00:00:00Z,F,H,60,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E2F01,NA,ST,2011-09-07T00:00:00Z,F,H,63,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E3478,NA,ST,2011-09-07T00:00:00Z,F,H,58,1.1,3,AD,NA
BY12,2012,3D9.1C2D8D40D3,NA,ST,2011-09-07T00:00:00Z,F,H,57,NA,NA,NA,NA
BY12,2012,3D9.1C2D8F4EAA,NA,ST,2011-09-07T00:00:00Z,F,H,73,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E0E05,NA,ST,2011-09-07T00:00:00Z,F,H,63,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E0D5F,NA,ST,2011-09-07T00:00:00Z,F,H,62,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E6AD9,NA,ST,2011-09-07T00:00:00Z,M,H,63,1.1,3,AD,NA
BY12,2012,3D9.1C2D8E4459,NA,ST,2011-09-07T00:00:00Z,M,H,58,NA,NA,AD,NA
BY12,2012,3D9.1C2D8DF651,NA,ST,2011-09-07T00:00:00Z,F,H,61,NA,NA,AD,NA
BY12,2012,3D9.1C2D8CEE9B,NA,ST,2011-09-07T00:00:00Z,F,H,59,NA,NA,AD,NA
BY12,2012,3D9.1C2D21E85F,NA,ST,2011-09-07T00:00:00Z,F,H,59,NA,NA,AD,SN
BY12,2012,3D9.1C2D8CE29A,NA,ST,2011-09-07T00:00:00Z,F,H,70,1.2,4,AD,NA
BY12,2012,3D9.1C2D8E7521,NA,ST,2011-09-07T00:00:00Z,F,H,55,NA,NA,AD,NA
BY12,2012,3D9.1C2D8F5A6B,NA,ST,2011-09-07T00:00:00Z,F,H,56,NA,NA,AD,NA
BY12,2012,3D9.1C2D8CFD93,NA,ST,2011-09-07T00:00:00Z,F,H,69,1.2,4,NA,NA
BY12,2012,3D9.1C2D8CBAB7,NA,ST,2011-09-07T00:00:00Z,F,H,67,NA,NA,AD,NA
BY12,2012,3D9.1C2D8D09E6,NA,ST,2011-09-07T00:00:00Z,F,H,73,1.2,4,NA,NA
BY12,2012,3D9.1C2D8CD406,NA,ST,2011-09-07T00:00:00Z,F,H,60,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E5E2F,NA,ST,2011-09-07T00:00:00Z,F,H,74,1.2,4,AD,NA
BY12,2012,3D9.1C2D8D17A0,NA,ST,2011-09-07T00:00:00Z,F,H,61,NA,NA,NA,NA
BY12,2012,3D9.1C2D8E2283,NA,ST,2011-09-07T00:00:00Z,F,H,68,NA,NA,NA,NA
BY12,2012,3D9.1C2D8E65D7,NA,ST,2011-09-07T00:00:00Z,F,H,71,1.2,4,NA,NA
BY12,2012,3D9.1C2D8DF95C,NA,ST,2011-09-07T00:00:00Z,F,H,68,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E70C9,NA,ST,2011-09-07T00:00:00Z,F,H,54,1.1,3,NA,NA
BY12,2012,3D9.1C2D8D2E53,NA,ST,2011-09-07T00:00:00Z,F,H,58,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E5749,NA,ST,2011-09-07T00:00:00Z,M,H,60,1.1,3,AD,NA
BY12,2012,3D9.1C2D8E320C,NA,ST,2011-09-07T00:00:00Z,M,H,76,NA,NA,NA,NA
BY12,2012,3D9.1C2D8CFD56,NA,ST,2011-09-07T00:00:00Z,F,H,65,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E3D53,NA,ST,2011-09-07T00:00:00Z,F,H,56,NA,NA,AD,SN
BY12,2012,3D9.1C2D8CD566,NA,ST,2011-09-07T00:00:00Z,M,H,61,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E478C,NA,ST,2011-09-07T00:00:00Z,M,H,54,1.1,3,AD,NA
BY12,2012,3D9.1C2D8E4F92,NA,ST,2011-09-07T00:00:00Z,F,H,57,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E2E21,NA,ST,2011-09-07T00:00:00Z,F,W,74,3.2,6,NA,NA
BY12,2012,3D9.1C2D8E14DA,NA,ST,2011-09-07T00:00:00Z,F,H,67,NA,NA,NA,NA
BY12,2012,3D9.1C2D8E07ED,NA,ST,2011-09-07T00:00:00Z,F,H,68,NA,NA,NA,NA
BY12,2012,3D9.1C2D8E6FE8,NA,ST,2011-09-07T00:00:00Z,F,H,61,NA,NA,AD,NA
BY12,2012,3D9.1C2D8F6E45,NA,ST,2011-09-07T00:00:00Z,F,H,58,1.1,3,AD,NA
BY12,2012,3D9.1C2D8E5DCE,NA,ST,2011-09-07T00:00:00Z,F,H,43,NA,NA,NA,NA
BY12,2012,3D9.1C2D8DFFF6,NA,ST,2011-09-07T00:00:00Z,M,H,56,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E571F,NA,ST,2011-09-07T00:00:00Z,F,H,63,NA,NA,AD,NA
BY12,2012,3D9.1C2D8D24AF,NA,ST,2011-09-07T00:00:00Z,F,W,68,2.2,5,NA,NA
BY12,2012,3D9.1C2D8E759B,NA,ST,2011-09-07T00:00:00Z,M,W,57,2.1,4,NA,NA
BY12,2012,3D9.1C2D8DF6BD,NA,ST,2011-09-07T00:00:00Z,F,W,58,3.1,5,NA,NA
BY12,2012,3D9.1C2D8D382F,NA,ST,2011-09-07T00:00:00Z,F,W,71,2.2,5,NA,NA
BY12,2012,3D9.1C2D8F33B1,NA,ST,2011-09-07T00:00:00Z,M,W,61,2.1,4,NA,NA
BY12,2012,3D9.1C2D8E6466,NA,ST,2011-09-07T00:00:00Z,M,W,63,2.1,4,NA,NA
BY12,2012,3D9.1C2D8E58A1,NA,ST,2011-09-07T00:00:00Z,F,W,72,2.2,5,NA,NA
BY12,2012,3D9.1C2D8E4927,NA,ST,2011-09-07T00:00:00Z,M,W,59,2.1,4,NA,NA
BY12,2012,3D9.1C2D8FB767,NA,ST,2011-09-07T00:00:00Z,M,W,55,2.1,4,NA,NA
BY12,2012,3D9.1C2D8F5AF6,NA,ST,2011-09-07T00:00:00Z,M,W,57,1.2,4,NA,NA
BY12,2012,3D9.1C2D8E50EE,NA,ST,2011-09-07T00:00:00Z,M,W,53,R.1,NA,NA,NA
BY12,2012,3D9.1C2D8E49D0,NA,ST,2011-09-07T00:00:00Z,F,W,60,R.1,NA,NA,NA
BY12,2012,3D9.1C2D8CC80D,NA,ST,2011-09-07T00:00:00Z,F,W,73,2.2,5,NA,NA
BY12,2012,3D9.1C2D8E0C9D,NA,ST,2011-09-07T00:00:00Z,F,H,56,NA,NA,AD,NA
BY12,2012,3D9.1C2D8D241D,NA,ST,2011-09-07T00:00:00Z,F,W,69,1.2,4,NA,NA
BY12,2012,3D9.1C2D8F9524,NA,ST,2011-09-07T00:00:00Z,M,W,59,2.1,4,NA,NA
BY12,2012,3D9.1C2D8E525C,NA,ST,2011-09-07T00:00:00Z,F,W,70,2.2,5,NA,NA
BY12,2012,3D9.1C2D8F81C7,NA,ST,2011-09-07T00:00:00Z,F,W,57,2.1,4,NA,NA
BY12,2012,3D9.1C2D8CD318,NA,ST,2011-09-07T00:00:00Z,F,W,71,2.2,5,NA,NA
BY12,2012,3D9.1C2D8F97C7,NA,ST,2011-09-07T00:00:00Z,M,W,78,2.2,5,NA,NA
BY12,2012,3D9.1C2D8E5FC1,NA,ST,2011-09-07T00:00:00Z,F,W,59,2.1,4,NA,NA
BY12,2012,3D9.1C2D8E783F,NA,ST,2011-09-07T00:00:00Z,F,H,58,1.1,3,NA,NA
BY12,2012,3D9.1C2D8CF10A,NA,ST,2011-09-07T00:00:00Z,F,W,59,2.1,4,NA,NA
BY12,2012,3D9.1C2D8E2031,NA,ST,2011-09-07T00:00:00Z,F,W,78,2.2,5,NA,NA
BY12,2012,3D9.1C2D8E8255,NA,ST,2011-09-07T00:00:00Z,F,W,58,2.1,4,NA,NA
BY12,2012,3D9.1C2D8CC8A9,NA,ST,2011-09-07T00:00:00Z,F,W,58,3.1,5,NA,NA
BY12,2012,3D9.1C2D8DFE23,NA,ST,2011-09-07T00:00:00Z,M,H,62,1.1,3,NA,NA
BY12,2012,3D9.1C2D410914,NA,ST,2011-09-07T00:00:00Z,F,W,61,2.1,4,NA,NA
BY12,2012,3D9.1C2D8E8221,NA,ST,2011-09-07T00:00:00Z,F,W,71,2.2,5,NA,NA
BY12,2012,3D9.1C2D8CD300,NA,ST,2011-09-07T00:00:00Z,F,W,68,2.2,5,NA,NA
BY12,2012,3D9.1C2D8D386D,NA,ST,2011-09-07T00:00:00Z,F,W,56,2.1,4,NA,NA
BY12,2012,3D9.1C2D8F7A27,NA,ST,2011-09-07T00:00:00Z,F,W,56,2.1,4,NA,NA
BY12,2012,3D9.1C2D8E6CB1,NA,ST,2011-09-07T00:00:00Z,F,W,62,2.1,4,NA,NA
BY12,2012,3D9.1C2D8F711B,NA,ST,2011-09-07T00:00:00Z,F,H,70,1.2,4,NA,NA
BY12,2012,3D9.1C2D8E81D1,NA,ST,2011-09-07T00:00:00Z,F,W,56,2.1,4,NA,NA
BY12,2012,3D9.1C2D8E132B,NA,ST,2011-09-07T00:00:00Z,F,W,70,1.2,4,NA,NA
BY12,2012,3D9.1C2D8CE23E,NA,ST,2011-09-07T00:00:00Z,F,W,66,1.2,4,NA,NA
BY12,2012,3D9.1C2D8E5046,NA,ST,2011-09-07T00:00:00Z,F,W,62,2.1,4,NA,NA
BY12,2012,3D9.1C2D8F4021,NA,ST,2011-09-07T00:00:00Z,F,W,56,R.1,NA,NA,NA
BY12,2012,3D9.1C2D8E3B20,NA,ST,2011-09-07T00:00:00Z,F,W,54,3.1,5,NA,NA
BY12,2012,3D9.1C2D8E5FA3,NA,ST,2011-09-07T00:00:00Z,F,H,67,1.2,4,NA,NA
BY12,2012,3D9.1C2D8D166E,NA,ST,2011-09-07T00:00:00Z,F,W,64,2.1S,5,NA,NA
BY12,2012,3D9.1C2D8FA2B6,NA,ST,2011-09-07T00:00:00Z,F,W,65,2.2,5,NA,NA
BY12,2012,3D9.1C2D8CF00D,NA,ST,2011-09-07T00:00:00Z,F,W,54,2.1,4,NA,NA
BY12,2012,3D9.1C2D8CE2B3,NA,ST,2011-09-07T00:00:00Z,F,W,60,2.1,4,NA,NA
BY12,2012,3D9.1C2D8FB774,NA,ST,2011-09-07T00:00:00Z,F,H,64,1.2,4,AD,NA
BY12,2012,3D9.1C2D8E5C40,NA,ST,2011-09-07T00:00:00Z,F,H,58,1.1,3,AD,SN
BY12,2012,3D9.1C2D8E6BAF,NA,ST,2011-09-07T00:00:00Z,M,H,57,1.1,3,NA,NA
BY12,2012,3D9.1C2D8E2E5D,NA,ST,2011-09-07T00:00:00Z,F,H,55,NA,NA,AD,NA
BY12,2012,3D9.1C2D8CFB95,NA,ST,2011-09-07T00:00:00Z,F,H,60,1.1,3,AD,NA
BY12,2012,3D9.1C2D3C469E,NA,ST,2011-09-07T00:00:00Z,F,H,52,NA,NA,NA,NA
BY12,2012,3D9.1C2D8E55A8,NA,ST,2011-09-07T00:00:00Z,M,H,59,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E3690,NA,ST,2011-09-07T00:00:00Z,M,H,63,NA,NA,NA,NA
BY12,2012,3D9.1C2D8D3958,NA,ST,2011-09-07T00:00:00Z,F,H,62,1.2,4,NA,NA
BY12,2012,3D9.1C2D8CE069,NA,ST,2011-09-07T00:00:00Z,F,H,56,1.1,3,AD,NA
BY12,2012,3D9.1C2D1E2F07,NA,ST,2011-09-07T00:00:00Z,M,H,52,NA,NA,NA,NA
BY12,2012,3D9.1C2D8CFB55,NA,ST,2011-09-07T00:00:00Z,F,H,56,1.1,3,NA,NA
BY12,2012,3D9.1C2D8CBE1E,NA,ST,2011-09-07T00:00:00Z,F,H,57,NA,NA,AD,NA
BY12,2012,3D9.1C2D8E5097,NA,ST,2011-09-07T00:00:00Z,F,H,80,NA,NA,AD,NA
BY12,2012,3D9.1C2D8CC8BB,NA,ST,2011-09-07T00:00:00Z,F,H,56,NA,NA,AD,NA
BY12,2012,3D9.1C2D8DF942,NA,ST,2011-09-07T00:00:00Z,F,H,59,NA,NA,AD,NA
BY12,2012,3D9.1C2D8D22C0,NA,ST,2011-09-13T00:00:00Z,F,H,57,1.1,3,AD,NA
BY12,2012,3D9.1C2D21A8E1,NA,ST,2011-09-13T00:00:00Z,F,H,61,1.1,3,AD,SN
BY12,2012,3D9.1C2D8DFE17,NA,ST,2011-09-13T00:00:00Z,F,H,56,1.1,3,AD,SN
BY12,2012,3D9.1C2D8CEE51,NA,ST,2011-09-13T00:00:00Z,F,H,55,1.1,3,AD,NA
BY12,2012,3D9.1C2D8E112D,NA,ST,2011-09-13T00:00:00Z,M,H,61,R.1,NA,AD,NA
BY12,2012,3D9.1C2D8E43FD,NA,ST,2011-09-13T00:00:00Z,F,H,60,1.1,3,AD,NA
BY12,2012,3D9.1C2D8CBE04,NA,ST,2011-09-13T00:00:00Z,M,H,57,1.1,3,NA,NA
BY12,2012,3D9.1C2D8F97AD,NA,ST,2011-09-13T00:00:00Z,F,H,71,1.2,4,AD,SN
BY12,2012,3D9.1C2D8E7A1A,NA,ST,2011-09-13T00:00:00Z,F,H,65,1.2,4,AD,NA
BY12,2012,3D9.1C2D8E205F,NA,ST,2011-09-13T00:00:00Z,F,H,62,1.2,4,AD,NA
BY12,2012,3D9.1C2D27FFBA,NA,ST,2011-09-13T00:00:00Z,F,H,57,1.1,3,NA,NA
BY12,2012,3D9.1C2D8E5F92,NA,ST,2011-09-13T00:00:00Z,F,H,75,1.2,4,AD,NA
BY12,2012,3D9.1C2D8E7420,NA,ST,2011-09-13T00:00:00Z,F,H,69,1.2,4,AD,NA
BY12,2012,3D9.1C2D8E527D,NA,ST,2011-09-13T00:00:00Z,F,H,54,1.1,3,AD,SN
BY12,2012,3D9.1C2D8E5271,NA,ST,2011-09-13T00:00:00Z,M,H,64,NA,NA,AD,SN
BY12,2012,3D9.1C2D8FA2C0,NA,ST,2011-09-13T00:00:00Z,F,H,58,NA,NA,AD,NA
BY12,2012,3D9.1C2D4DED1E,NA,ST,2011-09-13T00:00:00Z,M,H,54,NA,NA,AD,SN
BY12,2012,3D9.1C2D8E5283,NA,ST,2011-09-13T00:00:00Z,M,H,73,NA,NA,AD,SN
BY12,2012,3D9.1C2D8E7DB7,NA,ST,2011-09-13T00:00:00Z,F,H,63,1.2,4,AD,SN
BY12,2012,3D9.1C2D8E2087,NA,ST,2011-09-13T00:00:00Z,M,H,62,NA,NA,AD,NA
